question_num,question,verb,animal,norm_category
24,He will pat the turtle with the,pat,turtle,EQUI
24,He will pat the turtle with the,pat,turtle,EQUI
24,He will pat the turtle with the,pat,turtle,EQUI
24,He will pat the turtle with the,pat,turtle,EQUI
24,He will pat the turtle with the,pat,turtle,EQUI
24,He will pat the turtle with the,pat,turtle,EQUI
24,He will pat the turtle with the,pat,turtle,EQUI
24,He will pat the turtle with the,pat,turtle,EQUI
24,He will pat the turtle with the,pat,turtle,EQUI
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
5,He will pet the dolphin with the,pet,dolphin,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
46,He will pet the horse with the,pet,horse,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
4,He will pet the lion with the,pet,lion,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
48,He will pet the whale with the,pet,whale,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
47,He will pick out the duckling with the,pick,duckling,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
40,He will pick out the ladybug with the,pick,ladybugy,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick out the zebra with the,pick,zebra,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
30,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
43,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
9,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
27,He will pick up the leopard that is,pick,the,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
40,He will pick up the mouse with the,pick,mouse,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
35,He will pick up the tooth brush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
19,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
6,He will pick up the toothbrush and use it to,pick,the,MOD
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
12,He will pinch the bear with the,pinch,bear,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
40,He will pinch the elephant with the,pinch,elephant,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
20,He will pinch the leopard with the,pinch,leopard,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
13,He will pinch the panda with the,pinch,panda,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
15,He will point to the bird with the,point,bird,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
21,He will point to the fish with the,point,fish,EQUI
8,He will point to the lion with the,point,lion,EQUI
